,goods_id,price,research_date,business
3114,20008,25737.0,2022-03-20,s
3115,20008,23862.0,2022-03-21,s
3116,20008,24133.0,2022-03-22,s
3117,20008,25576.0,2022-03-23,s
3118,20008,26934.0,2022-03-24,s
3119,20008,27388.0,2022-03-25,s
3120,20008,27388.0,2022-03-26,s
3121,20008,27388.0,2022-03-27,s
3122,20008,28119.0,2022-03-28,s
3123,20008,28674.0,2022-03-29,s
3124,20008,28674.0,2022-03-30,s
3125,20008,25688.0,2022-03-31,s
3126,20008,25534.0,2022-04-01,s
3127,20008,25534.0,2022-04-02,s
3128,20008,25534.0,2022-04-03,s
3129,20008,23808.0,2022-04-04,s
3130,20008,21423.0,2022-04-05,s
3131,20008,21423.0,2022-04-06,s
3132,20008,28711.0,2022-04-07,s
3133,20008,28711.0,2022-04-08,s
3134,20008,28711.0,2022-04-09,s
3135,20008,28711.0,2022-04-10,s
3136,20008,28132.0,2022-04-11,s
3137,20008,28132.0,2022-04-12,s
3138,20008,27368.0,2022-04-13,s
3139,20008,26452.0,2022-04-14,s
3140,20008,27191.0,2022-04-15,s
3141,20008,27191.0,2022-04-16,s
3142,20008,27191.0,2022-04-17,s
3143,20008,27191.0,2022-04-18,s
3144,20008,27469.0,2022-04-19,s
3145,20008,27689.0,2022-04-20,s
3146,20008,29782.0,2022-04-21,s
3147,20008,30701.0,2022-04-22,s
3148,20008,30701.0,2022-04-23,s
3149,20008,30701.0,2022-04-24,s
3150,20008,31798.0,2022-04-25,s
3151,20008,31798.0,2022-04-26,s
3152,20008,31798.0,2022-04-27,s
3153,20008,33265.0,2022-04-28,s
3154,20008,33265.0,2022-04-29,s
3155,20008,33265.0,2022-04-30,s
3156,20008,33265.0,2022-05-01,s
3157,20008,33299.0,2022-05-02,s
3158,20008,33299.0,2022-05-03,s
3159,20008,32775.0,2022-05-04,s
3160,20008,32775.0,2022-05-05,s
3161,20008,32559.0,2022-05-06,s
3162,20008,32559.0,2022-05-07,s
3163,20008,32559.0,2022-05-08,s
3164,20008,33532.0,2022-05-09,s
3165,20008,34083.0,2022-05-10,s
3166,20008,34389.0,2022-05-11,s
3167,20008,32053.0,2022-05-12,s
3168,20008,32053.0,2022-05-13,s
3169,20008,32053.0,2022-05-14,s
3170,20008,32053.0,2022-05-15,s
3171,20008,32840.0,2022-05-16,s
3172,20008,32840.0,2022-05-17,s
3173,20008,32840.0,2022-05-18,s
3174,20008,31367.0,2022-05-19,s
3175,20008,31962.0,2022-05-20,s
3176,20008,31962.0,2022-05-21,s
3177,20008,31962.0,2022-05-22,s
3178,20008,31962.0,2022-05-23,s
3179,20008,32012.0,2022-05-24,s
3180,20008,32012.0,2022-05-25,s
3181,20008,30198.0,2022-05-26,s
3182,20008,30650.0,2022-05-27,s
3183,20008,30650.0,2022-05-28,s
3184,20008,30650.0,2022-05-29,s
3185,20008,29860.0,2022-05-30,s
3186,20008,30222.0,2022-05-31,s
3187,20008,30222.0,2022-06-01,s
3188,20008,29552.0,2022-06-02,s
3189,20008,30232.0,2022-06-03,s
3190,20008,30232.0,2022-06-04,s
3191,20008,30232.0,2022-06-05,s
3192,20008,30232.0,2022-06-06,s
3193,20008,29318.0,2022-06-07,s
3194,20008,29399.0,2022-06-08,s
3195,20008,28926.0,2022-06-09,s
3196,20008,29508.0,2022-06-10,s
3197,20008,29508.0,2022-06-11,s
3198,20008,29508.0,2022-06-12,s
3199,20008,29850.0,2022-06-13,s
3200,20008,30232.0,2022-06-14,s
3201,20008,29681.0,2022-06-15,s
3202,20008,30026.0,2022-06-16,s
3203,20008,30564.0,2022-06-17,s
3204,20008,30564.0,2022-06-18,s
3205,20008,30564.0,2022-06-19,s
3206,20008,33796.0,2022-06-20,s
3207,20008,33796.0,2022-06-21,s
3208,20008,33796.0,2022-06-22,s
3209,20008,34363.0,2022-06-23,s
3210,20008,34681.0,2022-06-24,s
3211,20008,34681.0,2022-06-25,s
3212,20008,34681.0,2022-06-26,s
3213,20008,34282.0,2022-06-27,s
3214,20008,35041.0,2022-06-28,s
3215,20008,35041.0,2022-06-29,s
3216,20008,35510.0,2022-06-30,s
3217,20008,35510.0,2022-07-01,s
3218,20008,35510.0,2022-07-02,s
3219,20008,35510.0,2022-07-03,s
3220,20008,35830.0,2022-07-04,s
3221,20008,36058.0,2022-07-05,s
3222,20008,36198.0,2022-07-06,s
3223,20008,36743.0,2022-07-07,s
3224,20008,36743.0,2022-07-08,s
3225,20008,36743.0,2022-07-09,s
3226,20008,36743.0,2022-07-10,s
3227,20008,36641.0,2022-07-11,s
3228,20008,36641.0,2022-07-12,s
3229,20008,36731.0,2022-07-13,s
3230,20008,36657.0,2022-07-14,s
3231,20008,36126.0,2022-07-15,s
3232,20008,36126.0,2022-07-16,s
3233,20008,36126.0,2022-07-17,s
3234,20008,36393.0,2022-07-18,s
3235,20008,36393.0,2022-07-19,s
3236,20008,36393.0,2022-07-20,s
3237,20008,37697.0,2022-07-21,s
3238,20008,37480.0,2022-07-22,s
3239,20008,37480.0,2022-07-23,s
3240,20008,37480.0,2022-07-24,s
3241,20008,37718.0,2022-07-25,s
3242,20008,37718.0,2022-07-26,s
3243,20008,37114.0,2022-07-27,s
3244,20008,35967.0,2022-07-28,s
3245,20008,35967.0,2022-07-29,s
3246,20008,35967.0,2022-07-30,s
3247,20008,35967.0,2022-07-31,s
3248,20008,35995.0,2022-08-01,s
3249,20008,35995.0,2022-08-02,s
3250,20008,35843.0,2022-08-03,s
3251,20008,35564.0,2022-08-04,s
3252,20008,35564.0,2022-08-05,s
3253,20008,35564.0,2022-08-06,s
3254,20008,35564.0,2022-08-07,s
3255,20008,36576.0,2022-08-08,s
3256,20008,36576.0,2022-08-09,s
3257,20008,36576.0,2022-08-10,s
3258,20008,36425.0,2022-08-11,s
3259,20008,37732.0,2022-08-12,s
3260,20008,37732.0,2022-08-13,s
3261,20008,37732.0,2022-08-14,s
3262,20008,37732.0,2022-08-15,s
3263,20008,36647.0,2022-08-16,s
3264,20008,37480.0,2022-08-17,s
3265,20008,37480.0,2022-08-18,s
3266,20008,36647.0,2022-08-19,s
3267,20008,36647.0,2022-08-20,s
3268,20008,36647.0,2022-08-21,s
3269,20008,36647.0,2022-08-22,s
3270,20008,36647.0,2022-08-23,s
3271,20008,36647.0,2022-08-24,s
3272,20008,36647.0,2022-08-25,s
3273,20008,36647.0,2022-08-26,s
3274,20008,36647.0,2022-08-27,s
3275,20008,36647.0,2022-08-28,s
3276,20008,36647.0,2022-08-29,s
3277,20008,36647.0,2022-08-30,s
3278,20008,36647.0,2022-08-31,s
3279,20008,23230.0,2022-09-01,s
3280,20008,22780.0,2022-09-02,s
3281,20008,22780.0,2022-09-03,s
3282,20008,22780.0,2022-09-04,s
3283,20008,22480.0,2022-09-05,s
3284,20008,22480.0,2022-09-06,s
3285,20009,24376.0,2021-09-07,s
3286,20009,24563.0,2021-09-08,s
3287,20009,24563.0,2021-09-09,s
3288,20009,24563.0,2021-09-10,s
3289,20009,24563.0,2021-09-11,s
3290,20009,24563.0,2021-09-12,s
3291,20009,24563.0,2021-09-13,s
3292,20009,24563.0,2021-09-14,s
3293,20009,24563.0,2021-09-15,s
3294,20009,24563.0,2021-09-16,s
3295,20009,24563.0,2021-09-17,s
3296,20009,24563.0,2021-09-18,s
3297,20009,24563.0,2021-09-19,s
3298,20009,24563.0,2021-09-20,s
3299,20009,24563.0,2021-09-21,s
3300,20009,24563.0,2021-09-22,s
3301,20009,24563.0,2021-09-23,s
3302,20009,24563.0,2021-09-24,s
3303,20009,24563.0,2021-09-25,s
3304,20009,24563.0,2021-09-26,s
3305,20009,24563.0,2021-09-27,s
3306,20009,24563.0,2021-09-28,s
3307,20009,24563.0,2021-09-29,s
3308,20009,24563.0,2021-09-30,s
3309,20009,24563.0,2021-10-01,s
3310,20009,24563.0,2021-10-02,s
3311,20009,24563.0,2021-10-03,s
3312,20009,24563.0,2021-10-04,s
3313,20009,24563.0,2021-10-05,s
3314,20009,24563.0,2021-10-06,s
3315,20009,24563.0,2021-10-07,s
3316,20009,24563.0,2021-10-08,s
3317,20009,24563.0,2021-10-09,s
3318,20009,24563.0,2021-10-10,s
3319,20009,24563.0,2021-10-11,s
3320,20009,24563.0,2021-10-12,s
3321,20009,24563.0,2021-10-13,s
3322,20009,24563.0,2021-10-14,s
3323,20009,24563.0,2021-10-15,s
3324,20009,24563.0,2021-10-16,s
3325,20009,24563.0,2021-10-17,s
3326,20009,24563.0,2021-10-18,s
3327,20009,24563.0,2021-10-19,s
3328,20009,24563.0,2021-10-20,s
3329,20009,24563.0,2021-10-21,s
3330,20009,24563.0,2021-10-22,s
3331,20009,24563.0,2021-10-23,s
3332,20009,24563.0,2021-10-24,s
3333,20009,24563.0,2021-10-25,s
3334,20009,24563.0,2021-10-26,s
3335,20009,24563.0,2021-10-27,s
3336,20009,24563.0,2021-10-28,s
3337,20009,24563.0,2021-10-29,s
3338,20009,24563.0,2021-10-30,s
3339,20009,24563.0,2021-10-31,s
3340,20009,24563.0,2021-11-01,s
3341,20009,24563.0,2021-11-02,s
3342,20009,24563.0,2021-11-03,s
3343,20009,24563.0,2021-11-04,s
3344,20009,24563.0,2021-11-05,s
3345,20009,24563.0,2021-11-06,s
3346,20009,24563.0,2021-11-07,s
3347,20009,24563.0,2021-11-08,s
3348,20009,24563.0,2021-11-09,s
3349,20009,24563.0,2021-11-10,s
3350,20009,24563.0,2021-11-11,s
3351,20009,24563.0,2021-11-12,s
3352,20009,24563.0,2021-11-13,s
3353,20009,24563.0,2021-11-14,s
3354,20009,24563.0,2021-11-15,s
3355,20009,24563.0,2021-11-16,s
3356,20009,24563.0,2021-11-17,s
3357,20009,24563.0,2021-11-18,s
3358,20009,24563.0,2021-11-19,s
3359,20009,24563.0,2021-11-20,s
3360,20009,24563.0,2021-11-21,s
3361,20009,24563.0,2021-11-22,s
3362,20009,24563.0,2021-11-23,s
3363,20009,24563.0,2021-11-24,s
3364,20009,24563.0,2021-11-25,s
3365,20009,24563.0,2021-11-26,s
3366,20009,24563.0,2021-11-27,s
3367,20009,24563.0,2021-11-28,s
3368,20009,24563.0,2021-11-29,s
3369,20009,24563.0,2021-11-30,s
3370,20009,24563.0,2021-12-01,s
3371,20009,24563.0,2021-12-02,s
3372,20009,24563.0,2021-12-03,s
3373,20009,24563.0,2021-12-04,s
3374,20009,24563.0,2021-12-05,s
3375,20009,24563.0,2021-12-06,s
3376,20009,24563.0,2021-12-07,s
3377,20009,24563.0,2021-12-08,s
3378,20009,24563.0,2021-12-09,s
3379,20009,24563.0,2021-12-10,s
3380,20009,24563.0,2021-12-11,s
3381,20009,24563.0,2021-12-12,s
3382,20009,24563.0,2021-12-13,s
3383,20009,24563.0,2021-12-14,s
3384,20009,24563.0,2021-12-15,s
3385,20009,24563.0,2021-12-16,s
3386,20009,24563.0,2021-12-17,s
3387,20009,24563.0,2021-12-18,s
3388,20009,24563.0,2021-12-19,s
3389,20009,24563.0,2021-12-20,s
3390,20009,24563.0,2021-12-21,s
3391,20009,24563.0,2021-12-22,s
3392,20009,24563.0,2021-12-23,s
3393,20009,24563.0,2021-12-24,s
3394,20009,24563.0,2021-12-25,s
3395,20009,24563.0,2021-12-26,s
3396,20009,24563.0,2021-12-27,s
3397,20009,24563.0,2021-12-28,s
3398,20009,24563.0,2021-12-29,s
3399,20009,24563.0,2021-12-30,s
3400,20009,24563.0,2021-12-31,s
3401,20009,24563.0,2022-01-01,s
3402,20009,24563.0,2022-01-02,s
3403,20009,24563.0,2022-01-03,s
3404,20009,24563.0,2022-01-04,s
3405,20009,24563.0,2022-01-05,s
3406,20009,24563.0,2022-01-06,s
3407,20009,24563.0,2022-01-07,s
3408,20009,24563.0,2022-01-08,s
3409,20009,24563.0,2022-01-09,s
3410,20009,24563.0,2022-01-10,s
3411,20009,24563.0,2022-01-11,s
3412,20009,24563.0,2022-01-12,s
3413,20009,24563.0,2022-01-13,s
3414,20009,24563.0,2022-01-14,s
3415,20009,24563.0,2022-01-15,s
3416,20009,24563.0,2022-01-16,s
3417,20009,24563.0,2022-01-17,s
3418,20009,24563.0,2022-01-18,s
3419,20009,24563.0,2022-01-19,s
3420,20009,24563.0,2022-01-20,s
3421,20009,24563.0,2022-01-21,s
3422,20009,24563.0,2022-01-22,s
3423,20009,24563.0,2022-01-23,s
3424,20009,24563.0,2022-01-24,s
3425,20009,24563.0,2022-01-25,s
3426,20009,24563.0,2022-01-26,s
3427,20009,24563.0,2022-01-27,s
3428,20009,24563.0,2022-01-28,s
3429,20009,24563.0,2022-01-29,s
3430,20009,24563.0,2022-01-30,s
3431,20009,24563.0,2022-01-31,s
3432,20009,24563.0,2022-02-01,s
3433,20009,24563.0,2022-02-02,s
3434,20009,24563.0,2022-02-03,s
3435,20009,24563.0,2022-02-04,s
3436,20009,24563.0,2022-02-05,s
3437,20009,24563.0,2022-02-06,s
3438,20009,24563.0,2022-02-07,s
3439,20009,24563.0,2022-02-08,s
3440,20009,24563.0,2022-02-09,s
3441,20009,24563.0,2022-02-10,s
3442,20009,24563.0,2022-02-11,s
3443,20009,24563.0,2022-02-12,s
3444,20009,24563.0,2022-02-13,s
3445,20009,24563.0,2022-02-14,s
3446,20009,24563.0,2022-02-15,s
3447,20009,24563.0,2022-02-16,s
3448,20009,24563.0,2022-02-17,s
3449,20009,24563.0,2022-02-18,s
3450,20009,24563.0,2022-02-19,s
3451,20009,24563.0,2022-02-20,s
3452,20009,24563.0,2022-02-21,s
3453,20009,24563.0,2022-02-22,s
3454,20009,24563.0,2022-02-23,s
3455,20009,24563.0,2022-02-24,s
3456,20009,24563.0,2022-02-25,s
3457,20009,24563.0,2022-02-26,s
3458,20009,24563.0,2022-02-27,s
3459,20009,24563.0,2022-02-28,s
3460,20009,24563.0,2022-03-01,s
3461,20009,24563.0,2022-03-02,s
3462,20009,24563.0,2022-03-03,s
3463,20009,24563.0,2022-03-04,s
3464,20009,24563.0,2022-03-05,s
3465,20009,24563.0,2022-03-06,s
3466,20009,24563.0,2022-03-07,s
3467,20009,24563.0,2022-03-08,s
3468,20009,24563.0,2022-03-09,s
3469,20009,24563.0,2022-03-10,s
3470,20009,24563.0,2022-03-11,s
3471,20009,24563.0,2022-03-12,s
3472,20009,24563.0,2022-03-13,s
3473,20009,24563.0,2022-03-14,s
3474,20009,24563.0,2022-03-15,s
3475,20009,24563.0,2022-03-16,s
3476,20009,24563.0,2022-03-17,s
3477,20009,24563.0,2022-03-18,s
3478,20009,24563.0,2022-03-19,s
3479,20009,24563.0,2022-03-20,s
3480,20009,24563.0,2022-03-21,s
3481,20009,24563.0,2022-03-22,s
3482,20009,24563.0,2022-03-23,s
3483,20009,24563.0,2022-03-24,s
3484,20009,24563.0,2022-03-25,s
3485,20009,24563.0,2022-03-26,s
3486,20009,24563.0,2022-03-27,s
3487,20009,24563.0,2022-03-28,s
3488,20009,24563.0,2022-03-29,s
3489,20009,24563.0,2022-03-30,s
3490,20009,24563.0,2022-03-31,s
3491,20009,24563.0,2022-04-01,s
3492,20009,24563.0,2022-04-02,s
3493,20009,24563.0,2022-04-03,s
3494,20009,24563.0,2022-04-04,s
3495,20009,24563.0,2022-04-05,s
3496,20009,24563.0,2022-04-06,s
3497,20009,24563.0,2022-04-07,s
3498,20009,24563.0,2022-04-08,s
3499,20009,24563.0,2022-04-09,s
3500,20009,24563.0,2022-04-10,s
3501,20009,24563.0,2022-04-11,s
3502,20009,24563.0,2022-04-12,s
3503,20009,24563.0,2022-04-13,s
3504,20009,24563.0,2022-04-14,s
3505,20009,24563.0,2022-04-15,s
3506,20009,24563.0,2022-04-16,s
3507,20009,24563.0,2022-04-17,s
3508,20009,24563.0,2022-04-18,s
3509,20009,24563.0,2022-04-19,s
3510,20009,24563.0,2022-04-20,s
3511,20009,24563.0,2022-04-21,s
3512,20009,24563.0,2022-04-22,s
3513,20009,24563.0,2022-04-23,s
3514,20009,24563.0,2022-04-24,s
3515,20009,24563.0,2022-04-25,s
3516,20009,24563.0,2022-04-26,s
3517,20009,24563.0,2022-04-27,s
3518,20009,24563.0,2022-04-28,s
3519,20009,24563.0,2022-04-29,s
3520,20009,24563.0,2022-04-30,s
3521,20009,24563.0,2022-05-01,s
3522,20009,24563.0,2022-05-02,s
3523,20009,24563.0,2022-05-03,s
3524,20009,24563.0,2022-05-04,s
3525,20009,24563.0,2022-05-05,s
3526,20009,24563.0,2022-05-06,s
3527,20009,24563.0,2022-05-07,s
3528,20009,24563.0,2022-05-08,s
3529,20009,24563.0,2022-05-09,s
3530,20009,24563.0,2022-05-10,s
3531,20009,24563.0,2022-05-11,s
3532,20009,24563.0,2022-05-12,s
3533,20009,24563.0,2022-05-13,s
3534,20009,24563.0,2022-05-14,s
3535,20009,24563.0,2022-05-15,s
3536,20009,24563.0,2022-05-16,s
3537,20009,24563.0,2022-05-17,s
3538,20009,24563.0,2022-05-18,s
3539,20009,24563.0,2022-05-19,s
3540,20009,24563.0,2022-05-20,s
3541,20009,24563.0,2022-05-21,s
3542,20009,24563.0,2022-05-22,s
3543,20009,24563.0,2022-05-23,s
3544,20009,24563.0,2022-05-24,s
3545,20009,24563.0,2022-05-25,s
3546,20009,24563.0,2022-05-26,s
3547,20009,24563.0,2022-05-27,s
3548,20009,24563.0,2022-05-28,s
3549,20009,24563.0,2022-05-29,s
3550,20009,24563.0,2022-05-30,s
3551,20009,24563.0,2022-05-31,s
3552,20009,24563.0,2022-06-01,s
3553,20009,24563.0,2022-06-02,s
3554,20009,24563.0,2022-06-03,s
3555,20009,24563.0,2022-06-04,s
3556,20009,24563.0,2022-06-05,s
3557,20009,24563.0,2022-06-06,s
3558,20009,24563.0,2022-06-07,s
3559,20009,24563.0,2022-06-08,s
3560,20009,24563.0,2022-06-09,s
3561,20009,24563.0,2022-06-10,s
3562,20009,24563.0,2022-06-11,s
3563,20009,24563.0,2022-06-12,s
3564,20009,24563.0,2022-06-13,s
3565,20009,24563.0,2022-06-14,s
3566,20009,24563.0,2022-06-15,s
3567,20009,24563.0,2022-06-16,s
3568,20009,24563.0,2022-06-17,s
3569,20009,24563.0,2022-06-18,s
3570,20009,24563.0,2022-06-19,s
3571,20009,24563.0,2022-06-20,s
3572,20009,24563.0,2022-06-21,s
3573,20009,24563.0,2022-06-22,s
3574,20009,24563.0,2022-06-23,s
3575,20009,24563.0,2022-06-24,s
3576,20009,24563.0,2022-06-25,s
3577,20009,24563.0,2022-06-26,s
3578,20009,24563.0,2022-06-27,s
3579,20009,24563.0,2022-06-28,s
3580,20009,24563.0,2022-06-29,s
3581,20009,24563.0,2022-06-30,s
3582,20009,24563.0,2022-07-01,s
3583,20009,24563.0,2022-07-02,s
3584,20009,24563.0,2022-07-03,s
3585,20009,24563.0,2022-07-04,s
3586,20009,24563.0,2022-07-05,s
3587,20009,24563.0,2022-07-06,s
3588,20009,24563.0,2022-07-07,s
3589,20009,24563.0,2022-07-08,s
3590,20009,24563.0,2022-07-09,s
3591,20009,24563.0,2022-07-10,s
3592,20009,24563.0,2022-07-11,s
3593,20009,24563.0,2022-07-12,s
3594,20009,24563.0,2022-07-13,s
3595,20009,24563.0,2022-07-14,s
3596,20009,24563.0,2022-07-15,s
3597,20009,24563.0,2022-07-16,s
3598,20009,24563.0,2022-07-17,s
3599,20009,24563.0,2022-07-18,s
3600,20009,24563.0,2022-07-19,s
3601,20009,24563.0,2022-07-20,s
3602,20009,24563.0,2022-07-21,s
3603,20009,24563.0,2022-07-22,s
3604,20009,24563.0,2022-07-23,s
3605,20009,24563.0,2022-07-24,s
3606,20009,24563.0,2022-07-25,s
3607,20009,21637.0,2022-07-26,s
3608,20009,21845.0,2022-07-27,s
3609,20009,22265.0,2022-07-28,s
3610,20009,21956.0,2022-07-29,s
3611,20009,21956.0,2022-07-30,s
3612,20009,21956.0,2022-07-31,s
3613,20009,21957.0,2022-08-01,s
3614,20009,22172.0,2022-08-02,s
3615,20009,21864.0,2022-08-03,s
3616,20009,22072.0,2022-08-04,s
3617,20009,22206.0,2022-08-05,s
3618,20009,22206.0,2022-08-06,s
3619,20009,22206.0,2022-08-07,s
3620,20009,22215.0,2022-08-08,s
3621,20009,22068.0,2022-08-09,s
3622,20009,21915.0,2022-08-10,s
3623,20009,20950.0,2022-08-11,s
3624,20009,20981.0,2022-08-12,s
3625,20009,20981.0,2022-08-13,s
3626,20009,20981.0,2022-08-14,s
3627,20009,20981.0,2022-08-15,s
3628,20009,21842.0,2022-08-16,s
3629,20009,21903.0,2022-08-17,s
3630,20009,22025.0,2022-08-18,s
3631,20009,21715.0,2022-08-19,s
3632,20009,21715.0,2022-08-20,s
3633,20009,21715.0,2022-08-21,s
3634,20009,21828.0,2022-08-22,s
3635,20009,21883.0,2022-08-23,s
3636,20009,22171.0,2022-08-24,s
3637,20009,20878.0,2022-08-25,s
3638,20009,20822.0,2022-08-26,s
3639,20009,20822.0,2022-08-27,s
3640,20009,20822.0,2022-08-28,s
3641,20009,22455.0,2022-08-29,s
3642,20009,22406.0,2022-08-30,s
3643,20009,22817.0,2022-08-31,s
3644,20009,23353.0,2022-09-01,s
3645,20009,23036.0,2022-09-02,s
3646,20009,23036.0,2022-09-03,s
3647,20009,23036.0,2022-09-04,s
3648,20009,22575.0,2022-09-05,s
3649,20009,22789.0,2022-09-06,s
3650,20010,16390.0,2021-09-07,s
3651,20010,16390.0,2021-09-08,s
3652,20010,16390.0,2021-09-09,s
3653,20010,16390.0,2021-09-10,s
3654,20010,16390.0,2021-09-11,s
3655,20010,16390.0,2021-09-12,s
3656,20010,16390.0,2021-09-13,s
3657,20010,16390.0,2021-09-14,s
3658,20010,16390.0,2021-09-15,s
3659,20010,16390.0,2021-09-16,s
3660,20010,16390.0,2021-09-17,s
3661,20010,16390.0,2021-09-18,s
3662,20010,16390.0,2021-09-19,s
3663,20010,16390.0,2021-09-20,s
3664,20010,16390.0,2021-09-21,s
3665,20010,16390.0,2021-09-22,s
3666,20010,16390.0,2021-09-23,s
3667,20010,16390.0,2021-09-24,s
3668,20010,16390.0,2021-09-25,s
3669,20010,16390.0,2021-09-26,s
3670,20010,16390.0,2021-09-27,s
3671,20010,16390.0,2021-09-28,s
3672,20010,16390.0,2021-09-29,s
3673,20010,16390.0,2021-09-30,s
3674,20010,16390.0,2021-10-01,s
3675,20010,16390.0,2021-10-02,s
3676,20010,16390.0,2021-10-03,s
3677,20010,16390.0,2021-10-04,s
3678,20010,16390.0,2021-10-05,s
3679,20010,16390.0,2021-10-06,s
3680,20010,16390.0,2021-10-07,s
3681,20010,16390.0,2021-10-08,s
3682,20010,16390.0,2021-10-09,s
3683,20010,16390.0,2021-10-10,s
3684,20010,16390.0,2021-10-11,s
3685,20010,16390.0,2021-10-12,s
3686,20010,16390.0,2021-10-13,s
3687,20010,16390.0,2021-10-14,s
3688,20010,16390.0,2021-10-15,s
3689,20010,16390.0,2021-10-16,s
3690,20010,16390.0,2021-10-17,s
3691,20010,16390.0,2021-10-18,s
3692,20010,16390.0,2021-10-19,s
3693,20010,16390.0,2021-10-20,s
3694,20010,16390.0,2021-10-21,s
3695,20010,16390.0,2021-10-22,s
3696,20010,16390.0,2021-10-23,s
3697,20010,16390.0,2021-10-24,s
3698,20010,16390.0,2021-10-25,s
3699,20010,16390.0,2021-10-26,s
3700,20010,16390.0,2021-10-27,s
3701,20010,16390.0,2021-10-28,s
3702,20010,16390.0,2021-10-29,s
3703,20010,16390.0,2021-10-30,s
3704,20010,16390.0,2021-10-31,s
3705,20010,16390.0,2021-11-01,s
3706,20010,16390.0,2021-11-02,s
3707,20010,16390.0,2021-11-03,s
3708,20010,16390.0,2021-11-04,s
3709,20010,16390.0,2021-11-05,s
3710,20010,16390.0,2021-11-06,s
3711,20010,16390.0,2021-11-07,s
3712,20010,16390.0,2021-11-08,s
3713,20010,16390.0,2021-11-09,s
3714,20010,16390.0,2021-11-10,s
3715,20010,16390.0,2021-11-11,s
3716,20010,16390.0,2021-11-12,s
3717,20010,16390.0,2021-11-13,s
3718,20010,16390.0,2021-11-14,s
3719,20010,16390.0,2021-11-15,s
3720,20010,16390.0,2021-11-16,s
3721,20010,16390.0,2021-11-17,s
3722,20010,16390.0,2021-11-18,s
3723,20010,16390.0,2021-11-19,s
3724,20010,16390.0,2021-11-20,s
3725,20010,16390.0,2021-11-21,s
3726,20010,16390.0,2021-11-22,s
3727,20010,16390.0,2021-11-23,s
3728,20010,16390.0,2021-11-24,s
3729,20010,16390.0,2021-11-25,s
3730,20010,16390.0,2021-11-26,s
3731,20010,16390.0,2021-11-27,s
3732,20010,16390.0,2021-11-28,s
3733,20010,16390.0,2021-11-29,s
3734,20010,16390.0,2021-11-30,s
3735,20010,16390.0,2021-12-01,s
3736,20010,16390.0,2021-12-02,s
3737,20010,16390.0,2021-12-03,s
3738,20010,16390.0,2021-12-04,s
3739,20010,16390.0,2021-12-05,s
3740,20010,16390.0,2021-12-06,s
3741,20010,16390.0,2021-12-07,s
3742,20010,16390.0,2021-12-08,s
3743,20010,16390.0,2021-12-09,s
3744,20010,16390.0,2021-12-10,s
3745,20010,16390.0,2021-12-11,s
3746,20010,16390.0,2021-12-12,s
3747,20010,16390.0,2021-12-13,s
3748,20010,16390.0,2021-12-14,s
3749,20010,16390.0,2021-12-15,s
3750,20010,16390.0,2021-12-16,s
3751,20010,16390.0,2021-12-17,s
3752,20010,16390.0,2021-12-18,s
3753,20010,16390.0,2021-12-19,s
3754,20010,16390.0,2021-12-20,s
3755,20010,16390.0,2021-12-21,s
3756,20010,16390.0,2021-12-22,s
3757,20010,16390.0,2021-12-23,s
3758,20010,16390.0,2021-12-24,s
3759,20010,16390.0,2021-12-25,s
3760,20010,16390.0,2021-12-26,s
3761,20010,16390.0,2021-12-27,s
3762,20010,16390.0,2021-12-28,s
3763,20010,16390.0,2021-12-29,s
3764,20010,16390.0,2021-12-30,s
3765,20010,16390.0,2021-12-31,s
3766,20010,16390.0,2022-01-01,s
3767,20010,16390.0,2022-01-02,s
3768,20010,16390.0,2022-01-03,s
3769,20010,16390.0,2022-01-04,s
3770,20010,16390.0,2022-01-05,s
3771,20010,16390.0,2022-01-06,s
3772,20010,16390.0,2022-01-07,s
3773,20010,16390.0,2022-01-08,s
3774,20010,16390.0,2022-01-09,s
3775,20010,16390.0,2022-01-10,s
3776,20010,16390.0,2022-01-11,s
3777,20010,16390.0,2022-01-12,s
3778,20010,16390.0,2022-01-13,s
3779,20010,16417.0,2022-01-14,s
3780,20010,16417.0,2022-01-15,s
3781,20010,16417.0,2022-01-16,s
3782,20010,15981.0,2022-01-17,s
3783,20010,15981.0,2022-01-18,s
3784,20010,15981.0,2022-01-19,s
3785,20010,15889.0,2022-01-20,s
3786,20010,15889.0,2022-01-21,s
3787,20010,15889.0,2022-01-22,s
3788,20010,15889.0,2022-01-23,s
3789,20010,15889.0,2022-01-24,s
3790,20010,15889.0,2022-01-25,s
3791,20010,15889.0,2022-01-26,s
3792,20010,15031.0,2022-01-27,s
3793,20010,15031.0,2022-01-28,s
3794,20010,15031.0,2022-01-29,s
3795,20010,15031.0,2022-01-30,s
3796,20010,15031.0,2022-01-31,s
3797,20010,15031.0,2022-02-01,s
3798,20010,15031.0,2022-02-02,s
3799,20010,15889.0,2022-02-03,s
3800,20010,15889.0,2022-02-04,s
3801,20010,15889.0,2022-02-05,s
3802,20010,15889.0,2022-02-06,s
3803,20010,15889.0,2022-02-07,s
3804,20010,15889.0,2022-02-08,s
3805,20010,15965.0,2022-02-09,s
3806,20010,13868.0,2022-02-10,s
3807,20010,13868.0,2022-02-11,s
3808,20010,13868.0,2022-02-12,s
3809,20010,13868.0,2022-02-13,s
3810,20010,14171.0,2022-02-14,s
3811,20010,14171.0,2022-02-15,s
3812,20010,14171.0,2022-02-16,s
